subjectid,responseid,block,trial,stimulus,colormap,colorCategorization,vis,centerPerturb,noisePerturb,noisePerturbCount,noiseAmplitude,correct,modelChoice,selectedCanvas,responseTime,generationTime
1582,63894,1,2,2,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,2220,342
1582,63895,1,3,3,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,27573,316
1582,63896,1,4,4,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,31473,308
1582,63897,1,5,5,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,25631,310
1582,63898,1,6,6,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,34006,312
1582,63899,1,7,7,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,5,3363,318
1582,63900,1,8,8,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,5,25507,309
1582,63901,1,9,9,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,33325,315
1582,63902,1,10,10,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,14054,311
1582,63903,1,11,11,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,8768,323
1582,63904,1,12,12,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,3459,329
1582,63917,3,1,25,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,30679,309
1582,63918,3,2,26,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,4771,309
1582,63919,3,3,27,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,26829,302
1582,63920,3,4,28,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,23625,310
1582,63921,3,5,29,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5773,305
1582,63922,3,6,30,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,14103,307
1582,63923,3,7,31,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,41226,309
1582,63924,3,8,32,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,2428,307
1582,63925,3,9,33,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,10620,297
1582,63926,3,10,34,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5924,303
1582,63927,3,11,35,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,8052,321
1582,63928,3,12,36,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,3410,311
1582,63905,2,1,13,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,6263,303
1582,63906,2,2,14,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,24647,313
1582,63907,2,3,15,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,25840,319
1582,63908,2,4,16,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,10464,316
1582,63909,2,5,17,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,4,25722,307
1582,63910,2,6,18,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,48442,322
1582,63911,2,7,19,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,45604,315
1582,63912,2,8,20,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,34311,319
1582,63913,2,9,21,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,11687,317
1582,63914,2,10,22,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,99917,326
1582,63915,2,11,23,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,14354,300
1582,63916,2,12,24,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,8981,302
1583,64085,2,1,13,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,29550,610
1583,64086,2,2,14,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,27810,526
1583,64087,2,3,15,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,29242,524
1583,64088,2,4,16,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,6320,546
1583,64089,2,5,17,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,8950,530
1583,64090,2,6,18,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,23038,588
1583,64091,2,7,19,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,20455,502
1583,64092,2,8,20,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,13320,557
1583,64093,2,9,21,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,16962,540
1583,64094,2,10,22,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,10101,545
1583,64095,2,11,23,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,20694,493
1583,64096,2,12,24,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,16000,527
1583,64073,1,1,1,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,15093,1945
1583,64074,1,2,2,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,32576,651
1583,64075,1,3,3,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,6833,583
1583,64076,1,4,4,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,16078,586
1583,64077,1,5,5,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,17051,582
1583,64078,1,6,6,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,43980,545
1583,64079,1,7,7,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,8974,534
1583,64080,1,8,8,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,14075,569
1583,64081,1,9,9,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,14375,533
1583,64082,1,10,10,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,30458,647
1583,64083,1,11,11,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,63799,518
1583,64084,1,12,12,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,9542,738
1583,64097,3,1,25,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,15789,494
1583,64098,3,2,26,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,5,12867,600
1583,64099,3,3,27,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,11917,538
1583,64100,3,4,28,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,13356,585
1583,64101,3,5,29,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,44276,579
1583,64102,3,6,30,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,16353,601
1583,64103,3,7,31,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,13432,524
1583,64104,3,8,32,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,20957,521
1583,64105,3,9,33,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,20880,585
1583,64106,3,10,34,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,33526,580
1583,64107,3,11,35,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,16039,499
1583,64108,3,12,36,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,12648,607
1584,63773,3,1,25,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,4815,1049
1584,63774,3,2,26,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,3116,1070
1584,63775,3,3,27,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,3037,876
1584,63776,3,4,28,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,1353,1009
1584,63777,3,5,29,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,14521,1026
1584,63778,3,6,30,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,12449,1041
1584,63779,3,7,31,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,7363,1054
1584,63780,3,8,32,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,6421,998
1584,63781,3,9,33,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,12739,1032
1584,63782,3,10,34,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,8941,843
1584,63783,3,11,35,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,9546,840
1584,63784,3,12,36,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,11542,926
1584,63761,2,1,13,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,5110,1019
1584,63762,2,2,14,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,4614,1044
1584,63763,2,3,15,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,5605,966
1584,63764,2,4,16,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,45767,970
1584,63765,2,5,17,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,5475,998
1584,63766,2,6,18,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,11368,843
1584,63767,2,7,19,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,8312,1035
1584,63768,2,8,20,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,11949,1014
1584,63769,2,9,21,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,17787,1040
1584,63770,2,10,22,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4351,979
1584,63771,2,11,23,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,9030,900
1584,63772,2,12,24,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,4005,1019
1584,63749,1,1,1,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,92152,936
1584,63750,1,2,2,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,32660,1095
1584,63751,1,3,3,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,5,11291,1071
1584,63752,1,4,4,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,1957,1044
1584,63753,1,5,5,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,1222,940
1584,63754,1,6,6,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,3594,911
1584,63755,1,7,7,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,1925,989
1584,63756,1,8,8,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,975,890
1584,63757,1,9,9,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,1015,1051
1584,63758,1,10,10,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,1289,1057
1584,63759,1,11,11,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,1133,844
1584,63760,1,12,12,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,987,974
1585,63701,3,1,25,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,2397,834
1585,63702,3,2,26,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,3933,818
1585,63703,3,3,27,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,4894,722
1585,63704,3,4,28,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,6737,748
1585,63705,3,5,29,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,1737,844
1585,63706,3,6,30,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,2729,774
1585,63707,3,7,31,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,3806,679
1585,63708,3,8,32,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,2605,783
1585,63709,3,9,33,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,3840,707
1585,63710,3,10,34,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,5139,786
1585,63711,3,11,35,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,2490,749
1585,63712,3,12,36,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,3586,732
1585,63677,1,1,1,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,1874,1839
1585,63678,1,2,2,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,11408,680
1585,63679,1,3,3,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5770,725
1585,63680,1,4,4,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,6657,710
1585,63681,1,5,5,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,7217,778
1585,63682,1,6,6,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,4459,814
1585,63683,1,7,7,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,2,5457,698
1585,63684,1,8,8,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,3859,750
1585,63685,1,9,9,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,1821,975
1585,63686,1,10,10,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,4660,704
1585,63687,1,11,11,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,4202,710
1585,63688,1,12,12,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,3955,766
1585,63689,2,1,13,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,4573,727
1585,63690,2,2,14,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,5123,731
1585,63691,2,3,15,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,4372,735
1585,63692,2,4,16,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,5191,790
1585,63693,2,5,17,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,2854,842
1585,63694,2,6,18,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,4585,819
1585,63695,2,7,19,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,3452,764
1585,63696,2,8,20,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,3154,795
1585,63697,2,9,21,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,4259,775
1585,63698,2,10,22,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,3474,735
1585,63699,2,11,23,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,1492,730
1585,63700,2,12,24,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,1424,791
1586,63845,3,1,25,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,3736,555
1586,63846,3,2,26,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,5644,553
1586,63847,3,3,27,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,4,8466,550
1586,63848,3,4,28,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,8480,558
1586,63849,3,5,29,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,9767,612
1586,63850,3,6,30,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,3452,583
1586,63851,3,7,31,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,4527,610
1586,63852,3,8,32,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,4580,647
1586,63853,3,9,33,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,5657,641
1586,63854,3,10,34,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,3644,581
1586,63855,3,11,35,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,77208,547
1586,63856,3,12,36,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,7242,651
1586,63833,2,1,13,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,7321,564
1586,63834,2,2,14,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5047,567
1586,63835,2,3,15,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,2993,654
1586,63836,2,4,16,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,9293,544
1586,63837,2,5,17,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,9523,594
1586,63838,2,6,18,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,6676,589
1586,63839,2,7,19,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,5185,557
1586,63840,2,8,20,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,8637,679
1586,63841,2,9,21,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,10097,580
1586,63842,2,10,22,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,17278,621
1586,63843,2,11,23,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,10994,581
1586,63844,2,12,24,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,5556,561
1586,63821,1,1,1,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,4133,613
1586,63822,1,2,2,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5557,558
1586,63823,1,3,3,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,8849,537
1586,63824,1,4,4,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,5872,594
1586,63825,1,5,5,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,6753,546
1586,63826,1,6,6,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,4189,556
1586,63827,1,7,7,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,4268,540
1586,63828,1,8,8,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,5,11141,579
1586,63829,1,9,9,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,4362,574
1586,63830,1,10,10,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,2322,599
1586,63831,1,11,11,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,2360,556
1586,63832,1,12,12,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,5068,557
1588,63929,1,1,1,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,5141,1764
1588,63930,1,2,2,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,2027,749
1588,63931,1,3,3,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,3980,699
1588,63932,1,4,4,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,6148,731
1588,63933,1,5,5,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,2279,814
1588,63934,1,6,6,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,2244,756
1588,63935,1,7,7,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4630,723
1588,63936,1,8,8,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,7449,798
1588,63937,1,9,9,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,4573,816
1588,63938,1,10,10,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,3611,812
1588,63939,1,11,11,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,5523,877
1588,63940,1,12,12,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,4091,854
1588,63953,3,1,25,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,5312,860
1588,63954,3,2,26,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,6048,904
1588,63955,3,3,27,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,9249,841
1588,63956,3,4,28,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,2,3198,766
1588,63957,3,5,29,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,3447,834
1588,63958,3,6,30,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,4883,826
1588,63959,3,7,31,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,2,3640,789
1588,63960,3,8,32,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,3457,876
1588,63961,3,9,33,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,3359,826
1588,63962,3,10,34,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,5,4209,776
1588,63963,3,11,35,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,2433,776
1588,63964,3,12,36,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,2183,818
1588,63941,2,1,13,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,5550,819
1588,63942,2,2,14,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,5192,846
1588,63943,2,3,15,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,7368,875
1588,63944,2,4,16,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,9048,776
1588,63945,2,5,17,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,4420,868
1588,63946,2,6,18,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4142,843
1588,63947,2,7,19,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,8493,851
1588,63948,2,8,20,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4087,760
1588,63949,2,9,21,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,6035,784
1588,63950,2,10,22,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,6451,817
1588,63951,2,11,23,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,6149,788
1588,63952,2,12,24,cubehelix_05,253.356,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4314,741
1591,64409,2,1,13,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,18593,656
1591,64410,2,2,14,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,5438,734
1591,64411,2,3,15,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,6138,683
1591,64412,2,4,16,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,3909,701
1591,64413,2,5,17,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,2,3,6490,693
1591,64414,2,6,18,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4891,702
1591,64415,2,7,19,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,2439,655
1591,64416,2,8,20,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,6,5405,724
1591,64417,2,9,21,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,3,2838,697
1591,64418,2,10,22,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,4776,904
1591,64419,2,11,23,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,4545,669
1591,64420,2,12,24,cubehelix_15,435.233,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,3229,782
1591,64421,3,1,25,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,3220,685
1591,64422,3,2,26,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,11129,711
1591,64423,3,3,27,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,5,4323,679
1591,64424,3,4,28,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,5483,653
1591,64425,3,5,29,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,1,13847,688
1591,64426,3,6,30,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,4,7278,708
1591,64427,3,7,31,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,6,14763,697
1591,64428,3,8,32,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,6,8503,647
1591,64429,3,9,33,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,2,1,6980,705
1591,64430,3,10,34,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,1,1,3,7975,698
1591,64431,3,11,35,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,4,8574,649
1591,64432,3,12,36,cubehelix_25,629.557,fieldSmooth,0.098716,1.9,1,1.2,0,0,1,15936,762
