participantId,trialId,frequencyId,targetSSIM,actualSSIM,actualMagnitude,repetition,colormapId,colormapHue,colormapChromaPattern,colormapLumaPattern,targetPosition,selectedPosition,isCorrect,reactionTimeMs,timestamp
"5711c09d28742b0011c585be","24","medium","0.982","0.9812099032842756","0.171875","1","47","300","thermal","thermal","3","3","1","7028","2026-02-22T07:22:28.451Z"
"5711c09d28742b0011c585be","10","low","0.954","0.9545155050742342","10.40625","1","32","300","constant","constant","0","2","0","11951","2026-02-22T07:22:40.419Z"
"5711c09d28742b0011c585be","5","low","0.954","0.9531947041081563","9","1","11","100","thermal","diverging","3","3","1","27412","2026-02-22T07:23:07.838Z"
"5711c09d28742b0011c585be","19","medium","0.982","0.9819270623554319","0.21875","1","37","300","linear","linear","1","1","1","3255","2026-02-22T07:23:11.100Z"
"5711c09d28742b0011c585be","30","medium","0.982","0.9826964417186944","0.28125","1","20","200","constant","linear","2","2","1","9121","2026-02-22T07:23:20.226Z"
"5711c09d28742b0011c585be","18","medium","0.982","0.9814304629807066","0.28125","1","15","100","thermal","thermal","3","3","1","7718","2026-02-22T07:23:27.948Z"
"5711c09d28742b0011c585be","6","low","0.954","0.9543304747118097","0.984375","1","38","300","diverging","linear","3","1","0","21142","2026-02-22T07:23:49.095Z"
"5711c09d28742b0011c585be","44","high","0.956","0.9554895059528868","0.6875","1","28","200","constant","thermal","3","3","1","1983","2026-02-22T07:23:51.085Z"
"5711c09d28742b0011c585be","14","low","0.954","0.9540110022789775","1.2890625","1","9","100","linear","diverging","0","3","0","13636","2026-02-22T07:24:04.730Z"
"5711c09d28742b0011c585be","21","medium","0.982","0.9818072138356103","0.25","1","22","200","diverging","linear","3","3","1","4790","2026-02-22T07:24:09.524Z"
"5711c09d28742b0011c585be","47","high","0.956","0.9552982526971213","0.296875","1","4","100","constant","linear","0","0","1","3655","2026-02-22T07:24:13.184Z"
"5711c09d28742b0011c585be","9003","medium","0.8","0.8610402020364729","4","0","47","300","thermal","thermal","2","2","1","4182","2026-02-22T07:24:17.372Z"
