participantId,trialId,frequencyId,targetSSIM,actualSSIM,actualMagnitude,repetition,colormapId,colormapHue,colormapChromaPattern,colormapLumaPattern,targetPosition,selectedPosition,isCorrect,reactionTimeMs,timestamp,ciede2000_discriminative,contrast_sensitivity,hue_discriminative,luminance_variation,chromatic_variation,categorization,LAB_Length,color_name_variation,log_ciede2000_discriminative,log_contrast_sensitivity,log_hue_discriminative,log_luminance_variation,log_chromatic_variation,log_categorization,logLAB_Length,log_color_name_variation
699682150479d70e4a010516,14,low,0.954,0.95372765217229,0.46875,1,9,100,linear,diverging,0,0,1,4398,2026-02-22T03:50:58.109Z,23.586200888559,129.73871008379032,104.59155220440016,63.69534192297377,87.22355851147667,89.32502916820084,151.02284968798205,2.641182423701177,3.2021853460634317,4.873200751865377,4.651018428894385,4.169689203906956,4.479874030651733,4.503414599958655,5.02403083644294,0.9750057381046586
699682150479d70e4a010516,19,medium,0.982,0.9825377301820944,0.171875,1,37,300,linear,linear,0,0,1,2886,2026-02-22T03:51:01.024Z,35.12135349611994,142.60038430225538,301.97912894312304,32.90382576177872,59.4042428674043,154.2760391266058,243.55048264367335,4.49199327482781,3.5868842000538046,4.967034332810093,5.710688999422533,3.5235278623485895,4.101059348622702,5.045204430592388,5.499421760582574,1.5045202486646354
699682150479d70e4a010516,9000,medium,0.8,0.8817152580843526,4.0,0,47,300,thermal,thermal,2,2,1,2194,2026-02-22T03:51:03.250Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
699682150479d70e4a010516,31,medium,0.982,0.981850483129736,0.265625,1,7,100,thermal,linear,2,2,1,1815,2026-02-22T03:51:05.095Z,22.072426976070467,134.42597654341276,109.16202855394582,47.79671764545578,223.04856025429297,100.51192891901722,239.84090102133817,3.295928434808732,3.138638267175686,4.908425192471722,4.693748929095292,3.8876630492333435,5.411862815209688,4.620176317871904,5.484136553750759,1.1957173521012319
699682150479d70e4a010516,27,medium,0.982,0.9815958106966138,0.1328125,1,44,300,constant,thermal,0,0,1,8093,2026-02-22T03:51:13.220Z,30.547508680012815,237.0733830529645,324.86633514028443,278.0903897537598,51.77983737614406,148.11493539252243,287.0184852418132,5.492894592770048,3.4514946216859577,5.472578958302197,5.783721592780785,5.6315357069639935,3.966129249906052,5.004717387059298,5.6630246629435925,1.7052742433911823
699682150479d70e4a010516,44,high,0.956,0.9567810052976968,0.8125,1,28,200,constant,thermal,0,0,1,1995,2026-02-22T03:51:15.245Z,28.454638253918,237.56043068525997,228.5928639149103,278.072962034601,49.47439651318868,117.35491425206342,285.44972054292515,4.617950212849031,3.382851393584977,5.474622656368839,5.432379897721237,5.631473260301709,3.921466207974651,4.773687858140296,5.657563025266487,1.5321140514622056
699682150479d70e4a010516,32,medium,0.982,0.9815371087493482,0.21875,1,3,100,thermal,constant,3,3,1,4638,2026-02-22T03:51:19.893Z,18.19958281342681,102.62058557188315,116.3602457218406,23.52721783354396,250.4252504806688,78.61462816750284,264.44183726663886,3.612927585936114,2.954888550330316,4.640736012517974,4.757549976331534,3.1997834329037795,5.527145730574132,4.377197846915053,5.581395748007386,1.2872824243922176
699682150479d70e4a010516,25,medium,0.982,0.9827739154567467,0.1875,1,30,200,diverging,thermal,1,1,1,12690,2026-02-22T03:51:32.612Z,32.45107970813401,172.04032923647645,200.78171593554163,127.097541278821,124.49282028965766,154.7588807090039,252.41014173182296,4.879486011347053,3.5100840643233804,5.153524684304092,5.302716256905347,4.852792014954403,4.832248548088001,5.048309175040461,5.53500928970582,1.5870871878083443
699682150479d70e4a010516,29,medium,0.982,0.9828149530886278,0.5,1,14,100,diverging,thermal,3,3,1,3698,2026-02-22T03:51:36.339Z,22.372449473071093,152.67836391241028,118.20283323512402,139.22180513731112,113.45396894728172,115.34828993587034,198.86949431785817,3.4874784049160454,3.151557955769941,5.0348618723365455,4.773247720275949,4.943225491303939,4.7401727242357525,4.756588192054303,5.297664625148005,1.25204225310414
699682150479d70e4a010516,8,low,0.954,0.9538785816880436,1.03125,1,5,100,linear,linear,0,0,1,7485,2026-02-22T03:51:43.853Z,21.710578900268892,105.25456813700391,123.48085997882772,37.11636626503585,65.69838276139429,58.42316569497907,117.23620178960364,1.5991730852804729,3.1228308467775574,4.665837801110926,4.816895678492159,3.64064375065994,4.20018070617177,4.084684145205336,4.772684333794932,0.47572043542570397
699682150479d70e4a010516,23,medium,0.982,0.9814264607857904,0.265625,1,42,300,diverging,diverging,3,3,1,10878,2026-02-22T03:51:54.761Z,36.52757771166708,173.92073772312722,301.96471719325035,70.02192629361687,114.81376092946758,216.36328051931017,282.258353097789,4.705631158620732,3.625076068342591,5.164332944024548,5.710641289758791,4.262988650402772,4.751983391666546,5.381570057566356,5.646359389668484,1.550882768976295
699682150479d70e4a010516,5,low,0.954,0.9540979509487576,0.609375,1,11,100,thermal,diverging,3,3,1,9308,2026-02-22T03:52:04.101Z,25.086982096986876,169.2400211378208,115.39717114234328,99.80060560466204,238.3728764288032,93.38257237446255,271.98277808149055,3.25932546226008,3.261436419671013,5.137209330318103,4.749246037387824,4.613144363601979,5.478022488579856,4.547356441430765,5.6094087092445,1.1845836829759717
699682150479d70e4a010516,41,high,0.956,0.9562556960012578,0.13671875,1,1,100,linear,constant,1,1,1,7525,2026-02-22T03:52:11.653Z,20.586622649272304,82.17163361459023,101.54967791222651,20.834200092538424,77.56067838632956,78.59597913311623,123.17637697676386,1.7591420231361914,3.0720738010382096,4.420906347560852,4.6215323714734335,3.083477552080006,4.3638712992727955,4.37696357817143,4.821702949933453,0.5704946963734504
699682150479d70e4a010516,48,high,0.956,0.956050321775633,0.2421875,1,12,100,constant,thermal,3,3,1,3731,2026-02-22T03:52:15.412Z,24.867303627035792,231.35766367209337,192.3231524621464,277.4787849650424,43.542058126649025,29.616773748087436,277.4598454334221,4.711114250382047,3.2529797629744173,5.4482778382971135,5.2596968660342664,5.629341880397725,3.796433869262967,3.4215480204747943,5.629273867404573,1.5520448417335233
699682150479d70e4a010516,37,high,0.956,0.9558763178921492,0.53125,1,26,200,diverging,diverging,0,0,1,2179,2026-02-22T03:52:17.621Z,34.6350739166817,191.4291619483221,203.79592269840808,99.82693601447288,147.72683559637585,144.55827752530587,268.6923227486824,3.975921769635415,3.5733303752236543,5.259728096124102,5.317609680805723,4.613405542305533,5.002111305215831,4.980576539239661,5.597281763847614,1.3827685953148676
699682150479d70e4a010516,9001,medium,0.8,0.8349015636189422,4.0,0,47,300,thermal,thermal,3,3,1,3283,2026-02-22T03:52:20.933Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
699682150479d70e4a010516,11,low,0.954,0.953549612793558,11.8125,1,10,100,diverging,diverging,0,3,0,17063,2026-02-22T03:52:38.029Z,24.491865887883883,167.10248159964323,107.51111539623923,101.67893631757951,143.72482376964763,82.567618786634,202.65680673437572,2.52926798443399,3.2383594164890437,5.124573802944766,4.678523945331329,4.631606996751576,4.974834172273172,4.425656109968934,5.316436257225407,0.931875844389527
699682150479d70e4a010516,7,low,0.954,0.9542504778258284,5.6015625,1,24,200,constant,diverging,2,2,1,10601,2026-02-22T03:52:48.661Z,29.787473319261625,192.37867757568904,212.4660065858155,139.56048181186952,55.72174602179068,79.96462186352113,155.85391467324507,2.636290500537747,3.427107896836833,5.264650326556939,5.359252559359674,4.945637871675112,4.038157664926925,4.394012292144876,5.05531489239502,0.9731588482294592
699682150479d70e4a010516,4,low,0.954,0.9548768639137984,1.40625,1,21,200,linear,linear,0,0,1,13065,2026-02-22T03:53:01.755Z,32.15088610251676,129.22769470621927,201.27712152285233,37.0219570109982,66.98077192483005,106.93743709971204,180.34406637163812,2.8740948322648503,3.501069446365632,4.869284416112263,5.305179376626509,3.638163808933853,4.219224899378994,4.681551773159416,5.200396145985676,1.0592111010821124
699682150479d70e4a010516,22,medium,0.982,0.981019154041387,0.1875,1,23,200,thermal,linear,2,2,1,5359,2026-02-22T03:53:07.123Z,29.91016468364195,118.03976999041502,203.58733767897377,27.13632239364584,186.7342981943548,126.19191059400984,238.4197463968925,3.6323275690621273,3.4310850839733114,4.77945763887874,5.316586159685397,3.3370613535097107,5.235027655692105,4.845697052924671,5.478218272583219,1.2926229193427277
699682150479d70e4a010516,35,high,0.956,0.956323774337316,0.25,1,8,100,constant,diverging,2,2,1,2122,2026-02-22T03:53:09.275Z,23.62762988920177,187.33162191941707,269.4953503196774,139.6530668170946,54.49138923848807,89.14394936962226,142.0741835254426,2.0866755976306424,3.2038689788867387,5.238204355283505,5.596922132300694,4.946296339298892,4.016227859859489,4.50140783003271,4.963363261659576,0.7403530416364276
699682150479d70e4a010516,9,low,0.954,0.9541155830878736,0.55078125,1,13,100,linear,thermal,3,3,1,6938,2026-02-22T03:53:16.245Z,23.22309135110264,136.3708602744839,110.78446595178902,115.01362985266536,72.43338617775572,90.21979990928637,162.00329746051824,2.513576552023258,3.1873063662766854,4.922684277780079,4.708488811973457,4.753707682933803,4.296378684764383,4.513271977785055,5.093770430421273,0.9256771619922174
699682150479d70e4a010516,20,medium,0.982,0.9829709208586176,0.234375,1,34,300,diverging,constant,1,2,0,18613,2026-02-22T03:53:34.889Z,35.73234782431024,158.8317556339141,299.9553338480749,20.86709458420735,135.25067369596545,232.1479249217244,305.59367151352336,4.942906713055899,3.6036577789515216,5.0741217347031045,5.703966903808349,3.0849829764901817,4.914496378088674,5.45167312302911,5.7255233253686,1.5999746189962447
699682150479d70e4a010516,46,high,0.956,0.9559460636894586,0.59375,1,36,300,constant,linear,3,3,1,2337,2026-02-22T03:53:37.257Z,32.76954435286876,157.2860921800968,302.52851321332196,70.07086157346046,54.01345907712616,118.06492021215956,146.61824528025403,2.857042750193841,3.5195593416463598,5.06440410566845,5.712506024322012,4.263677429650653,4.007577865788945,4.77966889235566,4.994629517536764,1.053281097914528
699682150479d70e4a010516,16,low,0.954,0.9544484370100174,1.171875,1,29,200,linear,thermal,1,1,1,5138,2026-02-22T03:53:42.427Z,34.74760811980197,188.65443904199049,203.0172257529388,143.0701301990271,82.14913709363381,164.04911862932323,263.1834582941921,4.646281805533995,3.5764833611619227,5.245203674357107,5.313783279135262,4.970300196293575,4.420635827877738,5.106243118262667,5.576643779583788,1.5382172338411138
699682150479d70e4a010516,6,low,0.954,0.9532111717431928,0.7734375,1,38,300,diverging,linear,3,3,1,2230,2026-02-22T03:53:44.687Z,38.702423229627776,185.79386115733936,300.31742260834346,52.54835530720003,128.85482182232062,243.60403904503067,301.1629633967739,3.321691950707361,3.6814122243600362,5.230005662071328,5.705172916238596,3.980585083204544,4.8664170712069215,5.499640735974588,5.710966485732247,1.2034802682621688
699682150479d70e4a010516,45,high,0.956,0.9567663837059964,0.3125,1,17,200,linear,constant,0,0,1,2537,2026-02-22T03:53:47.255Z,31.75191347562168,116.64427951678849,200.59625894823913,19.39844621329996,72.39335088318693,108.26900542790904,193.82418621121425,3.2399138888287324,3.488961387111025,4.767665491099515,5.301792615609826,3.0154587319346846,4.29583334409466,4.693812781572795,5.272097542696465,1.1786285002456223
699682150479d70e4a010516,34,high,0.956,0.9567728848730768,0.5,1,33,300,linear,constant,2,2,1,3117,2026-02-22T03:53:50.401Z,37.35658361585904,157.18731426405532,300.14371221360415,21.53387275034973,76.71669725066289,170.91303898233187,296.76612948481744,5.2637507705557205,3.6469261849400687,5.063779864154075,5.704594518904354,3.1150196327192723,4.353070128118155,5.146988761649069,5.696308378001845,1.662741830567938
699682150479d70e4a010516,9002,medium,0.8,0.8619608246065329,7.0,0,47,300,thermal,thermal,3,3,1,1482,2026-02-22T03:53:51.915Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
699682150479d70e4a010516,18,medium,0.982,0.982769310330992,0.3125,1,15,100,thermal,thermal,0,0,1,2241,2026-02-22T03:53:54.187Z,21.78712012034484,157.7368536546737,123.6215332112992,138.88136154595378,238.41189737500144,121.41446346952532,287.91707554462,4.6837529090298125,3.126195469337899,5.067247822719627,4.818033340330602,4.940794645819191,5.478185488526469,4.807412528697918,5.666139711106705,1.5462324562967869
699682150479d70e4a010516,24,medium,0.982,0.9813895341519988,0.4375,1,47,300,thermal,thermal,2,3,1,2695,2026-02-22T03:53:56.913Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
699682150479d70e4a010516,10,low,0.954,0.9538871096257544,0.84375,1,32,300,constant,constant,3,3,1,17477,2026-02-22T03:54:14.421Z,26.629404052335364,89.58371603260761,299.83525107479784,24.309431550352585,52.109052599226345,138.47258547515824,154.17150460201026,3.2301956833225236,3.3188805698404398,4.50627446215528,5.703566621610935,3.231177114816572,3.9723473958121303,4.937868062057517,5.044530986523283,1.1756337240676664
699682150479d70e4a010516,3,low,0.954,0.9535347076296538,0.7734375,1,18,200,diverging,constant,0,2,0,11611,2026-02-22T03:54:26.041Z,30.734245074343978,134.86708089568688,199.58431780292733,22.274980805381674,146.20141239809766,170.88190081988824,245.0926708487201,5.1002730698998295,3.457396384050842,4.911677061466442,5.296737708559692,3.1473789984745704,4.991801801344516,5.146807617839642,5.505708175761831,1.6312528411243976
699682150479d70e4a010516,40,high,0.956,0.9557846297118936,1.0,1,46,300,diverging,thermal,2,2,1,1734,2026-02-22T03:54:27.781Z,37.433087649314515,206.0573488755423,302.13915299344774,155.4689970777003,119.52935732174312,199.02605384845705,322.32539305618525,4.589677579303656,3.648918746114169,5.332995802602674,5.711218601318912,5.052857888615532,4.7918933524840135,5.298447627306021,5.778659224969587,1.5259862095828014
699682150479d70e4a010516,17,medium,0.982,0.9819446331220596,0.1796875,1,43,300,thermal,diverging,0,0,1,8645,2026-02-22T03:54:36.433Z,36.395328258122504,185.0486127882812,300.86960770782474,85.55160635081367,202.4165220562857,139.9582630290545,317.0854537328089,3.721253274865077,3.621545783733797,5.2260079986416486,5.707009288580604,4.4607408412514165,5.3152557096974675,4.9484638396733445,5.762320069110988,1.3167441758441727
699682150479d70e4a010516,26,medium,0.982,0.9824665428384992,0.21875,1,45,300,linear,thermal,0,0,1,4913,2026-02-22T03:54:41.353Z,37.41351929007537,179.0879320770245,302.483599578506,115.06543310831296,66.9646117757675,160.7078425216665,285.0876438911304,4.899081677162415,3.6484094624791084,5.19344524314632,5.712357601532881,4.754154110593817,4.218987154650946,5.085791265850159,5.656298211046293,1.5910868931861089
699682150479d70e4a010516,39,high,0.956,0.956308623674204,0.375,1,35,300,thermal,constant,3,3,1,2006,2026-02-22T03:54:43.365Z,32.464595839680285,135.8916818431797,304.2380483633058,24.941280821309576,187.17153600780185,162.60506360823408,287.7323489517508,3.687245684182029,3.5104880393746503,4.9191899696242825,5.718139084785943,3.2558355539727044,5.237353972396181,5.097455374840245,5.665500130796113,1.3075881327591792
699682150479d70e4a010516,42,high,0.956,0.9567525423558798,0.3125,1,27,200,thermal,diverging,2,2,1,6345,2026-02-22T03:54:49.717Z,35.90157232786049,184.75503028720408,201.96771045700208,99.61735703854978,218.05670834157988,157.89414953810356,288.24221195844325,3.775115509612621,3.6082541606498038,5.224428764185179,5.30860284151633,4.611324777957608,5.389330638495751,5.068238254350715,5.667264440762101,1.3310764041549632
699682150479d70e4a010516,12,low,0.954,0.9541620556811888,0.8671875,1,6,100,diverging,linear,2,2,1,14432,2026-02-22T03:55:04.155Z,25.02282774892211,141.50964783164233,123.29283971358612,51.94329204035352,143.8453709477858,98.58651120536058,183.14773886699817,2.0465867408746914,3.258974143156575,4.959409701498588,4.815373084776313,3.969221379231918,4.9756667661471345,4.601026725754073,5.215738364059232,0.7210476866827137
699682150479d70e4a010516,1,low,0.954,0.9546113480507328,6.0,1,0,100,constant,constant,0,2,0,10297,2026-02-22T03:55:14.459Z,19.98469022395962,67.44734728989944,99.88699237790632,19.19266844466786,37.10598500645324,58.74839840891691,95.7341393326328,1.4490018105579767,3.0437931348924483,4.226064797001026,4.60504010130651,3.00531959024172,3.640371356579368,4.0901423855806796,4.571966383924724,0.3777525104980532
699682150479d70e4a010516,47,high,0.956,0.955015052540073,1.625,1,4,100,constant,linear,3,3,1,1520,2026-02-22T03:55:15.985Z,22.6546062382476,143.41906962913907,263.21157269348276,69.82494432104548,50.718503309644504,84.05572125847054,74.85430907658201,1.0221014844987957,3.1635578629182532,4.972719278883043,5.573338018037265,4.260211259567955,3.9458156151563295,4.443306585932365,4.328814514682956,0.031596999917168536
699682150479d70e4a010516,9003,medium,0.8,0.9093199661992146,4.0,0,47,300,thermal,thermal,3,3,1,1232,2026-02-22T03:55:17.223Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
663eed3d72f4269ddd149f33,8,low,0.954,0.9537633209100536,11.25,1,46,300,diverging,thermal,3,3,1,8126,2026-02-22T07:23:09.002Z,37.433087649314515,206.0573488755423,302.13915299344774,155.4689970777003,119.52935732174312,199.02605384845705,322.32539305618525,4.589677579303656,3.648918746114169,5.332995802602674,5.711218601318912,5.052857888615532,4.7918933524840135,5.298447627306021,5.778659224969587,1.5259862095828014
663eed3d72f4269ddd149f33,39,high,0.956,0.9565641380698968,0.5,1,42,300,diverging,diverging,0,0,1,2919,2026-02-22T07:23:11.961Z,36.52757771166708,173.92073772312722,301.96471719325035,70.02192629361687,114.81376092946758,216.36328051931017,282.258353097789,4.705631158620732,3.625076068342591,5.164332944024548,5.710641289758791,4.262988650402772,4.751983391666546,5.381570057566356,5.646359389668484,1.550882768976295
663eed3d72f4269ddd149f33,35,high,0.956,0.9566407072177472,0.5625,1,37,300,linear,linear,2,2,1,18056,2026-02-22T07:23:30.028Z,35.12135349611994,142.60038430225538,301.97912894312304,32.90382576177872,59.4042428674043,154.2760391266058,243.55048264367335,4.49199327482781,3.5868842000538046,4.967034332810093,5.710688999422533,3.5235278623485895,4.101059348622702,5.045204430592388,5.499421760582574,1.5045202486646354
663eed3d72f4269ddd149f33,30,medium,0.982,0.9814610847790292,0.125,1,9,100,linear,diverging,0,1,0,38872,2026-02-22T07:24:08.912Z,23.586200888559,129.73871008379032,104.59155220440016,63.69534192297377,87.22355851147667,89.32502916820084,151.02284968798205,2.641182423701177,3.2021853460634317,4.873200751865377,4.651018428894385,4.169689203906956,4.479874030651733,4.503414599958655,5.02403083644294,0.9750057381046586
663eed3d72f4269ddd149f33,28,medium,0.982,0.9828852457120076,0.140625,1,6,100,diverging,linear,2,2,1,53822,2026-02-22T07:25:02.753Z,25.02282774892211,141.50964783164233,123.29283971358612,51.94329204035352,143.8453709477858,98.58651120536058,183.14773886699817,2.0465867408746914,3.258974143156575,4.959409701498588,4.815373084776313,3.969221379231918,4.9756667661471345,4.601026725754073,5.215738364059232,0.7210476866827137
663eed3d72f4269ddd149f33,43,high,0.956,0.955844785632952,0.6875,1,44,300,constant,thermal,0,0,1,3728,2026-02-22T07:25:06.522Z,30.547508680012815,237.0733830529645,324.86633514028443,278.0903897537598,51.77983737614406,148.11493539252243,287.0184852418132,5.492894592770048,3.4514946216859577,5.472578958302197,5.783721592780785,5.6315357069639935,3.966129249906052,5.004717387059298,5.6630246629435925,1.7052742433911823
663eed3d72f4269ddd149f33,25,medium,0.982,0.9821161659588608,0.296875,1,13,100,linear,thermal,0,0,1,3534,2026-02-22T07:25:10.096Z,23.22309135110264,136.3708602744839,110.78446595178902,115.01362985266536,72.43338617775572,90.21979990928637,162.00329746051824,2.513576552023258,3.1873063662766854,4.922684277780079,4.708488811973457,4.753707682933803,4.296378684764383,4.513271977785055,5.093770430421273,0.9256771619922174
663eed3d72f4269ddd149f33,42,high,0.956,0.956906699156286,0.75,1,45,300,linear,thermal,0,0,1,28995,2026-02-22T07:25:39.126Z,37.41351929007537,179.0879320770245,302.483599578506,115.06543310831296,66.9646117757675,160.7078425216665,285.0876438911304,4.899081677162415,3.6484094624791084,5.19344524314632,5.712357601532881,4.754154110593817,4.218987154650946,5.085791265850159,5.656298211046293,1.5910868931861089
663eed3d72f4269ddd149f33,17,medium,0.982,0.9820924190174136,0.1484375,1,0,100,constant,constant,3,0,0,3356,2026-02-22T07:25:42.532Z,19.98469022395962,67.44734728989944,99.88699237790632,19.19266844466786,37.10598500645324,58.74839840891691,95.7341393326328,1.4490018105579767,3.0437931348924483,4.226064797001026,4.60504010130651,3.00531959024172,3.640371356579368,4.0901423855806796,4.571966383924724,0.3777525104980532
663eed3d72f4269ddd149f33,7,low,0.954,0.9540129018621843,0.75,1,35,300,thermal,constant,1,1,1,21630,2026-02-22T07:26:04.205Z,32.464595839680285,135.8916818431797,304.2380483633058,24.941280821309576,187.17153600780185,162.60506360823408,287.7323489517508,3.687245684182029,3.5104880393746503,4.9191899696242825,5.718139084785943,3.2558355539727044,5.237353972396181,5.097455374840245,5.665500130796113,1.3075881327591792
663eed3d72f4269ddd149f33,47,high,0.956,0.9562254715262894,0.59375,1,7,100,thermal,linear,2,2,1,2704,2026-02-22T07:26:06.963Z,22.072426976070467,134.42597654341276,109.16202855394582,47.79671764545578,223.04856025429297,100.51192891901722,239.84090102133817,3.295928434808732,3.138638267175686,4.908425192471722,4.693748929095292,3.8876630492333435,5.411862815209688,4.620176317871904,5.484136553750759,1.1957173521012319
663eed3d72f4269ddd149f33,2,low,0.954,0.9541043801538918,5.8125,1,33,300,linear,constant,0,0,1,4686,2026-02-22T07:26:11.694Z,37.35658361585904,157.18731426405532,300.14371221360415,21.53387275034973,76.71669725066289,170.91303898233187,296.76612948481744,5.2637507705557205,3.6469261849400687,5.063779864154075,5.704594518904354,3.1150196327192723,4.353070128118155,5.146988761649069,5.696308378001845,1.662741830567938
663eed3d72f4269ddd149f33,9000,medium,0.8,0.8563828011795551,6.0,0,47,300,thermal,thermal,3,3,1,4358,2026-02-22T07:26:16.096Z,37.45988139113121,199.8038177415943,300.93483688779236,143.61039971295912,226.50516918094917,150.70052526257683,360.90480778591507,3.839889267902964,3.6496156562019317,5.3023284002941775,5.7072259952205915,4.974043227698388,5.427172959807374,5.021908348857239,5.891381215327862,1.3480443863024247
663eed3d72f4269ddd149f33,9,low,0.954,0.953877989961984,1.734375,1,1,100,linear,constant,2,2,1,17668,2026-02-22T07:26:33.804Z,20.586622649272304,82.17163361459023,101.54967791222651,20.834200092538424,77.56067838632956,78.59597913311623,123.17637697676386,1.7591420231361914,3.0720738010382096,4.420906347560852,4.6215323714734335,3.083477552080006,4.3638712992727955,4.37696357817143,4.821702949933453,0.5704946963734504
